Country or Area,Subgroup,Year,Source,Unit,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV Footnotes
Bosnia and Herzegovina,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.1,2.0
Bosnia and Herzegovina,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,46.0,2.0
Bosnia and Herzegovina,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,49.0,2.0
Burkina Faso,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,31.0,1.0
Burkina Faso,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,36.0,1.0
Burkina Faso,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,29.0,1.0
Burkina Faso,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,31.0,1.0
Burkina Faso,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,24.0,1.0
Burkina Faso,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,46.0,1.0
Burkina Faso,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.9,1.0
Burkina Faso,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,4.4,2.0
Burkina Faso,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,8.0,2.0
Burkina Faso,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,37.0,2.0
Burundi,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,45.0,1.0
Burundi,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,47.0,1.0
Burundi,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,43.0,1.0
Burundi,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,45.0,1.0
Burundi,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,43.0,1.0
Burundi,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,59.0,1.0
Burundi,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.4,1.0
Cambodia,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,44.0,1.0
Cambodia,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,44.0,1.0
Cambodia,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,43.0,1.0
Cambodia,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,41.0,1.0
Cambodia,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,41.0,1.0
Cambodia,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,55.0,1.0
Cambodia,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.3,1.0
Cambodia,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.1,1.0
Cambodia,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.1,1.0
Cambodia,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,28.0,1.0
Cambodia,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,58.0,1.0
Cambodia,Male 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,30.0,1.0
Cambodia,Male 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,64.0,1.0
Cameroon,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,32.0,2.0
Cameroon,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,34.0,2.0
Cameroon,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,32.0,2.0
Cameroon,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,18.0,2.0
Cameroon,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,42.0,2.0
Cameroon,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.4,2.0
Cameroon,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,4.0,2.0
Cameroon,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,12.0,2.0
Cameroon,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,50.0,2.0
Central African Republic,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,17.0,2.0
Central African Republic,Male 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,26.0,2.0
Central African Republic,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,16.0,2.0
Central African Republic,Male 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,26.0,2.0
Central African Republic,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,13.0,2.0
Central African Republic,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,21.0,2.0
Central African Republic,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.6,2.0
Central African Republic,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.6,1.0
Central African Republic,Male 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,1.7,1.0
Central African Republic,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,14.0,1.0
Central African Republic,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,23.0,1.0
Central African Republic,Male 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,19.0,1.0
Central African Republic,Male 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,33.0,1.0
Chad,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,10.0,1.0
Chad,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,10.0,1.0
Chad,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,7.0,1.0
Chad,Urban Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,18.0,1.0
Chad,Female 15-24 yr Ratio of urban to rural,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.6,1.0
Chad,Female 15-24 yr Ratio of richest to poorest,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Ratio,2.9,1.0
Chad,Female 15-24 yr Poorest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,6.0,1.0
Chad,Female 15-24 yr Richest 20%,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,18.0,1.0
Colombia,Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,24.0,1.0
Colombia,Female 15-19 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,21.0,1.0
Colombia,Rural Female 15-24 yr,2007-2011,"UN_AIDS Indicator Surveys (AIS), Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other national surveys; ‘HIV/AIDS Survey Indicators Database', <www.measuredhs.com/hivdata>",Percent,21.0,1.0
